SENTIMENT,TWEET;
-1,@txtcybr @IndiHomeCare WKWKWK KAKK MAU MINTA TEKNISI DATENG AJA DISURUH BAYAR TAGIHAN DULU. PUNYA GUE GABISA DIPAKE UDAH SEBULAN MASIH DISURUH BAYAR TAGIHAN. UDAH LAPOR TP TEKNISI GA DATENG2
-1,Gue dm lah indihomecare di ig pas tgl 28 ituu. Minta cek dan minta teknisi buat dateng. Di infoin katanya tgl 2 oktober. Oke lah ditungguin nih 2 oktober. Teknisi gak dateng2 gak ada teknisi yang ngehubungin ke nomer gue atau nomer kakak gue (atas nama kakak gue)
-1,@txtcybr @IndiHomeCare ini yg buat gw ga bayar pas berenti biarin dah petugasnya dtg sendiri ambil routernya
1,@IndiHomeCare Terus akun MyIndihomenya kenapa ga bisa di loginin ke My telkomsel min?
1,@ichaaaaa16 @IndiHomeCare Kalo ini komplain masalah log in indihome ke my telkomsel sama aja nih saya udah 3x vc ga ada yg bisa selesaikan masalah. Cuma muter doang jawabannya
-1,@IndiHomeCare Koo gitu dah ngmngnya kalau masih berkendala... Difix aja jg blm tolong datangkan teknisi sekarang hari ini
-1,@IndiHomeCare janjian vcall jam 14.10 belom ada juga cuma dikirim link. udah dikirim link suruh isi stuck disini doang kaga jalan . udah 4x isi. di dm lemot bgt balesnya. hadeehhhh https://t.co/Zxe1P0hPMx
-1,@IndiHomeCare halo udah bayar tagihan kok internet belum hidup?
1,@IndiHomeCare Terus kegunaan MyIndihome ini apa kalo kita perlu download MyTelkomsel lagi
-1,what the fuck @IndiHomeCare berhenti langganan balikin router masih harus bayar yang bulan depannya. karena pasca bayar mas lah kan gua gamake lagi jir bulan depannya. keputusan terbaik buat ganti ISP bulan ini. Fuck with your crappy service. hope you doom in hell.
-1,@IndiHomeCare lemot banget pelayanannya. heraaan
-1,@IndiHomeCare @inthenameofnana Busettt pura pura ga tau? Udah banyak lho saya lihat yg keluhannya kaya gini! https://t.co/dE0rikKit3
1,@IndiHomeCare Kenapa si harus di lempar ke my telkomsel kalo udah pake my indihome
-1,@IndiHomeCare Udah lebih dari 24 jam Kak Triogun. Kendalanya saat ini sudah Kami bantu pelaporan dengan nomor tiket 1-KR9Z3LY mengenai jadwal perbaikannya akan dijadwalkan secepatnya
-1,@IndiHome @IndiHomeCare saya ingin melaporkan indihom dengan nomer 152418216653 sangat lemot dan tidak bisa dipakai dengan jarak lebih dari 2 meter dari modem. Koneksi hp sering terputus juga. Mohon ditindaklanjuti
1,@IndiHomeCare @carmenwalsh2041 @IndiHome Sudah saya kirimkan detailnya ke dm. Terima kasih
1,@IndiHomeCare Lom balas-balas.. Respon donk
1,@IndiHomeCare Siang min silahkan cek DM untuk request saya terima kasih
1,@zezelovers13 @infomalang @IndiHomeCare @MNCPlayID @zezelovers13 Hi First People saya Dila. Mohon maaf atas ketidaknyamanannya. Mengenai keluhannya kami sudah merespon di DM ya. Tks ^Dila
1,@IndiHomeCare kelanjutannya gimana nih min ?
-1,@IndiHomeCare min lama bgt ini wifiku gabisa dipake gegara nyala merahh
-1,@IndiHomeCare gimana min dari kemarin blm beres juga
1,@IndiHomeCare ada kenaikan ya. DM saya balas
-1,@IndiHomeCare data bocor adalah jalan ninja kita min :(
1,@IndiHomeCare Min bantu cek DM lagi ya. Terima kasih
-1,@IndiHomeCare Hello min kendala indihome saya min mohon di percepatan
-1,@IndiHomeCare Hello min kendala indihome saya mohon di percepatan ya
-1,@IndiHomeCare W nunggu dr malem gaada balesan tuh dm. Indihome ini... aneh
-1,@IndiHomeCare slow respon bgt ya min? sudah berjam jam loh ini
1,@IndiHomeCare @IndiHome Sudah admin sayang!!!
1,@IndiHomeCare cek DM pls
-1,@DeeThereum_ @luv_FREEFOLLOW @TelkomIndonesia @IndiHome @IndiHomeCare Udah lama make indihome sbenernya. Dulu tiap ada kendala lapor dm ig gercep ditanganin teknisi langsung dateng. Ini kok lama banget ditanganinnya
1,@IndiHomeCare Udah dm
-1,@rororoveyou @luv_FREEFOLLOW @TelkomIndonesia @IndiHome @IndiHomeCare Klo udh pake setahun cut off aja pake provider lain yang cover di area nya
-1,@IndiHomeCare Teknisi belum ada yg dateng atau ngehubungin. Udah lapor disuruh nunggu teknisi mulu
-1,@IndiHomeCare Halo selamat pagi mohon di bantu kendala Internet Indihome saya
-1,@rororoveyou @TelkomIndonesia @IndiHome @IndiHomeCare Ini udah dateng tapi ga di progress Btw ini bukan buat rumah tapi Mall Birokrasi nya kelamaan kalo ada cover yang lain pake yang lain aja
1,@luv_FREEFOLLOW @IndiHomeCare Siapp sekarang DM sya kak tolong di bantu ya
-1,@luv_FREEFOLLOW @DeeThereum_ @TelkomIndonesia @IndiHome @IndiHomeCare Udah chat ke dm indihomecare dijanjiin teknisi datang tgl 2 sampe sekarang gak dateng. Kalo nge chat wa ga ada tindakan jg sama aja boong https://t.co/pmb0lNk1c9
-1,@DeeThereum_ @TelkomIndonesia @IndiHome @IndiHomeCare Sama aja kakk. Saya dijanjiin indihome nya dateng teknisi tgl 2 oktober sampe skrg ga dateng2. Ditungguin jg ga ada teknisi yg ngehubungin
1,@luv_FREEFOLLOW @IndiHomeCare Tolong laporkan akun ini kak @IndiHomeCare
-1,@IndiHomeCare min udah lapor buat perbaikan jaringan yg terputus di rumah kenapa ga ada teknisi yg dateng?? Katanya tgl 2 oktober ditungguin sampe hari ini juga gada yg dateng. Gimana inii??? Keburu bayar tagihan lagiiii https://t.co/nNdYd6Capq
1,@IndiHomeCare Cek DM min
1,@IndiHomeCare Saya memutuskan untuk upgrade layanan kecepatan internet dari 30mbps ke 100mbps salah satu tujuan saya upgrade speed adalah saya butuh kecepatan yg lebih tinggi DAN SAYA MENGINGINKAN AGAR MENDAPATKAN ONT PREMIUM DARI INDIHOME. karena dulu sa
1,@IndiHomeCare Udah kak
1,@IndiHomeCare @carmenwalsh2041 @IndiHome Ada fitur nama nya Block min
1,@IndiHomeCare org smping bgt ni routernya ya mungkin kli fup nya
1,@IndiHomeCare Gajadi min udh telpon cs tadi sampe pulsa saya habis
-1,@IndiHomeCare Lama bener responnya di dm
-1,@IndiHomeCare DM Dari kemaren aja ga di bales2 min
-1,@carmenwalsh2041 @IndiHomeCare Ini di belakang nya manusia apa robot ?
1,@IndiHomeCare sm aja
-1,@TelkomIndonesia @IndiHome @IndiHomeCare Ini serius Teknisi PSB Begini ? Seminggu gada progress Tolong tindak lanjuti untuk area Cibubur dan saya minta nmr TL nya https://t.co/rR9NfC3wNz
1,@IndiHomeCare Tolong cek dm
1,@IndiHomeCare min cek dm dong
1,@IndiHomeCare Kalian mau menggabungkan aplikasi MyIndiHome ke MyTelkomsel dan menghanguskan poin MyIndiHome. Kenapa pelanggan tidak diberikan waktu untuk melakukan penukaran poin MyIndiHome?
1,@IndiHomeCare tolong dong
1,@IndiHomeCare kapan teknisinya mau datang?? tolong segera cek DM dna direspon
-1,@IndiHomeCare @IndiHome indihome bagus bgt ya pelayanannya sekarang agenny nelfon pagi2 orng lg kerja ga nanya ada waktu apa engga ? Diudahin baper chat WA ke nomor pribadi pelanggan super sekali pelayanannya dan SOPnya https://t.co/j1oLPYckPx
1,@IndiHomeCare Sudah sudah sya cabut lagi dan pasang lagi
1,@IndiHomeCare @IndiHome Min kalau di mytelkomsel tagihan indihome 0 rupiah berarti udh terbayar kan?
1,@IndiHomeCare sudah dm belum dibalas juga min
1,@IndiHomeCare kak masih blm di respon
1,@IndiHomeCare hi admin bisakah saya mengajukan berhenti langganan untuk sementara?
1,@IndiHomeCare balas dm akuu
1,@IndiHomeCare Udah sejam ga dibales2 mw km apa dhet
1,@IndiHomeCare hadeh adminnnn
-1,@IndiHomeCare Buat apa metode pembayaran lain kalo sama aja? Dah bayar dibikin ribet koneksi lemot mo bayar DITAMBAH biaya admin. Tutup aja sekalian BUMN kok nyusahin
1,@IndiHomeCare Bls dm
-1,@IndiHomeCare udah 2 jam lho belum dibalas dm nya wifi saya gabisa daritadi
1,@ynnnppp @IndiHome @IndiHomeCare Mohon maaf kak untuk masalah yang kaka alami kami menyarankan untuk ganti provider internet saja. Terimakasih -Siceb
-1,@IndiHomeCare mana? tolong segera direspon
-1,@IndiHomeCare Udah saya dm lo ya daritadi
1,@IndiHomeCare Halo ka knapa blm di bales ya dm saya
-1,@IndiHomeCare min g bisa bayar indihome dr kemarin! Jd denda kan min. Ah minn sengaja ya..... ditambah gabung sama aplikasi my telkomsel g se-oke aplikasi my indihome yg dulu hmm...
-1,@IndiHomeCare mau dibayar gak? Jgn sengaja menjebak denda ye error terus dr kmrn
-1,@nuctxlla @aeslieee @IndiHomeCare @IndiHome Kak sama blm bisa bayar jg sampe skrg
1,@IndiHomeCare cek dm yaaa
-1,@IndiHomeCare min ini masalah tagihan sy yg di korupsi pihak telp Krn sy Tdk memakai panggilan keluar tiba2 hari ini tagihan sy yg tadi nya 322422 jadi 338543 sy gak berlangganan Indihome min hanya telp saja kenapa naik tagihan sy.korupsi kalian sungguh T
1,Min tolong cek dm @IndiHomeCare
1,@IndiHomeCare tolong baca dm kak. minta pasword login admin krn mau menambahkan hp yg blm bisa tersambung ke wifi.
-1,@IndiHomeCare Tolong DMnya segera dicheck sudah gangguan dari malam
-1,@aeslieee @IndiHomeCare @IndiHome Mjb kak sampe skrg juga gabisa kak aku uda cobaa :(
-1,@IndiHomeCare @IndiHome kak aku dari kemarin uda ngeluh di dm tapi belom di bales Ini gmn aku masi belom bisa bayar tagihannya loh kak Jatuh tempo inii jadinya duhh
-1,@IndiHomeCare Udah seminggu interaksi di dm nanya proses suruh tunggu terus Mas Joan. Berapa lama prosesnya?
-1,Gila seminggu wifi kendala ga ada solusi @IndiHomeCare
-1,gabisa mulu bbrp hari ini @IndiHome @IndiHomeCare cepetlahhhhh
1,@IndiHomeCare Tolong Check DM ya
-1,@IndiHomeCare Min udh kena denda nih ga bisa bayar indihome. Kao sistem belum siap jgn dlu dipaksa pake Indico dong yg rugi konsumen nih
-1,@IndiHomeCare masih blm dibales sampe sekarang min
1,@IndiHomeCare Min cdm pls
1,@IndiHomeCare ya Allah ya Allah ya Allah
1,@IndiHomeCare min cek DM
1,@IndiHomeCare udah ada kak
1,@IndiHomeCare min tolong cek dm
-1,@IndiHomeCare I did. Its no fun mau bayar aja kesel sendiri. Nunggu harlisnas aja mau ganti ke iconnet kayaknya. Been using indihome dari jaman telkomnet instant btw.
-1,@IndiHomeCare masih belom bisa
1,@IndiHomeCare cek dm ya
1,@IndiHomeCare Boleh dong kk di bantu restart dari pusat
1,@IndiHomeCare Admin tolong cek dm. Terima kasih
-1,@IndiHomeCare ya itu tiap bales DM minta capture terus &amp; abis itu ngilang lagi
-1,@IndiHomeCare tiap DM selalu disuruh capture dari tadi siang kyk gitu terus tapi nggak beres2 masalahnya ini nanti DM minta capture lagi kah ?
1,@IndiHomeCare saya masih nunggu min
-1,@IndiHomeCare Ya memang ada rejeki pas tanggal 20 kakak. Namun selalu gangguan.
1,@Aaabbbiiibbb @IndiHomeCare @bankbsi_id @Aaabbbiiibbb Hi Kak kami paham apa yg kamu rasakan. Kami akan terus meningkatkan pelayanan agar Kakak nyaman dan aman bertransaksi di DANA. Jika kamu memiliki keluhan terkait DANA kamu dpt menghubungi DIANA pd menu
-1,@IndiHomeCare Setiap pengen bayar pasti gangguan. Ujung-ujungnya di denda. Emang @IndiHomeCare ini tidak layak sudah di pakai. Kayaknya juga ada oknum yang manfaatkan duit denda konsumen. Kalau memang gangguan kenapa harus di denda.
1,@peachyyyglll @IndiHomeCare @peachyyyglll Hi Sahabat @peachyyyglll mohon maaf atas ketidaknyamanannya. Menindaklanjuti perihal kendala transaksi pembayaran Indihome yang dialami mohon berkenan menginformasikan melalui Direct Message/Inbox agar dapat kami 
1,@IndiHomeCare udah ya
-1,@IndiHomeCare adminnya ngeread doang ih kzl
-1,@IndiHomeCare paling besok pagi baru dibales
-1,@IndiHomeCare Min sya dh beli renew speed tapi tetep lemot kenapa yaa
-1,@valaphrodite @IndiHomeCare Mending bisnet
1,@IndiHomeCare Min belum di bales min
-1,@IndiHomeCare kak udah 1 jam ga dibalas balas dmnya
1,@IndiHomeCare @bankbsi_id terimakasih udah mempermudah pembayaran dari ku harap @danawallet memperbaiki sistem pembayrannya
-1,@IndiHomeCare min tolong cek dm ya internet saya lemot banget
1,Cek dm min @IndiHomeCare
-1,Min @IndiHomeCare saya mau bayar tagihan sdh dicoba via Tokped &amp; m.bca tapi error terus dgn keterangan no. Tagihan tidak ditemukan. Bisa bantu dicek?
1,@IndiHomeCare Sudaah kak
1,@IndiHomeCare cek dm min
-1,@IndiHomeCare saya gabisa bayar tagihannya nanti kena denda + dicut internetnya
1,@IndiHomeCare dm saya ga dibalas balas min
-1,@IndiHomeCare @promo_BRI @kontakBRI Udah gak bisa juga. Keterangannya transaksi gagal.
-1,@IndiHomeCare Wifi bermasalah niii miiin
-1,@IndiHomeCare tolong dibales ya kak:) masa 5 jam gak ada respon :)
-1,@IndiHomeCare mana kak udah 5 jam
-1,@IndiHomeCare Tahun 2023 bayar Tagihan tgl 20 sebelum jam 23.59 masih aman-ama aja malah sering udah lewat tgl 21 jam 00.00 juga aman. Sekarang bayar tgl 20 jam 21.00 aja udah trouble bayar pake metode apa aja pasti ngga bisa giliran ada yg bisa malah pen
-1,@IndiHomeCare tolong lah min jawab
1,@IndiHomeCare tahun 2020 ke bawah mau chat lewat App ataupun Sosmed pasti CS yg bales cepet dan orang asli ngga pake Bot. Sejak Pandemi Covid CSnya lama banget balesnya dan serba pake Bot.
-1,@IndiHomeCare woy ga bisa bayar tagihan gimana ini ?
1,@IndiHomeCare malah nomor indihomenya tidak ditemukan
1,@carmenwalsh2041 @IndiHomeCare Bro? Gue udah ngehubungi di WA ya. Tapi ga ada respon.
-1,Kok @IndiHome @IndiHomeCare ribet banget ya mau bayar tagihan sekarang dijadiin satu di MyTelkomsel. Dah gitu mau bayar harus pake MyBills. Masukin nomer Indihome di MyBills malah sistem eror. Lu mau gua bayar ga si? https://t.co/C059bvNx2W
-1,@IndiHomeCare Udah di DM. Ga ada respon
-1,@carmenwalsh2041 @IndiHomeCare Percuma kalo ga ada tindak lanjut.
-1,@carmenwalsh2041 @IndiHomeCare diem kau penipu babi
1,@IndiHomeCare @kgnoren @IndiHome @TelkomJabar @IndihomeJTD @IndiHomeJBN Masalah saya juga sama min mohon cek dm
1,@IndiHomeCare @carmenwalsh2041 tenang
-1,@mommyut_a @IndiHomeCare @IndiHome @indihomejaktim Indihoy emang gitu gabisa di baikin makanya banyak yang ngebiarin tagihannya ga dibayar sampe pihak indi sendiri yang datang buat cabut
1,@koalakidal @IndiHome @IndiHomeCare Alhamdulillah aku udah bisa Kak pake GoBills
-1,@IndiHomeCare @Bagas28Prayogi lama banget
-1,ini knp yaa udh berhasil saldo udh kepotong jg tp masih diproses wifiku jgn duputus pls udh bayar jirr @IndiHome @IndiHomeCare https://t.co/VsCbvB7VD8
-1,@IndiHome @IndiHomeCare @TelkomJabar toling respon keluhan saya via DM segera
-1,@IndiHomeCare halo min Kenapa ngga bisa bayar tagihan ya?
1,@boomshaakalaaka @IndiHome @IndiHomeCare Diaku bisaa barusann https://t.co/23bssY4Kf1
-1,@koalakidal @IndiHome @IndiHomeCare Gak bisa Kak tulisannya maintenance
1,Guysss buat yg gabisa bayar indihome daritadi bisa pake finpay di link ini https://t.co/ERZP4yjHoV Trs tf pake m-banking yaa Aku daritadi coba bayar lgsg pake va mbanking ga bisa bisa tapi pake finpay langsung bisaa @IndiHome @IndiHomeCare
1,@IndiHomeCare min ini kalo mau upgrade ke 100 Mbps ada cara gampangnha gak ya?? yang ga perlu video call jadi customer yg otak atik aplikasi myindihome/mytelkomsel gitu misalnya
-1,@IndiHomeCare kenapa ya ngelak2 jaringannya tlg segera diperbaiki
1,Tolong bales DM saya ya. Tks. @IndiHomeCare @IndiHome
-1,@IndiHomeCare mulai dari kisaran pukul 9 malem tadi kak sampai sekarang masih sama aja ga ada perubahan
1,@IndiHomeCare tolong cek dm please
1,@IndiHomeCare Dah min cpt bls
1,@IndiHomeCare Baca DM! Cepet
-1,@Telkomsel @IndiHomeCare @syifaaz07381603 @stayfate8055 @Stiffmathers @IndiHome Ini saya chat admin indihome nya cuma di baca aja ga mau di jelasin kalo ga di tlpon :)
-1,@carmenwalsh2041 @IndiHomeCare Nipu lu ya
-1,@IndiHomeCare @aftftrrra Masi gabisa kak
-1,@IndiHomeCare @lamguci_ @IndiHome Saya mau bayar drtd pake m-banking juga gabisa kak
1,@IndiHomeCare halo min DMnya tolong direspon
1,@IndiHomeCare @marsellamai DM DM tolong DM
-1,@IndiHomeCare mau byr tagihan Indi home pake cc susah bgt sik smnjak Jd 1 ke my Telkomsel. Customer mau bayar tepat waktu malah disusah2in. Sengaja mau kena pinalti ya
-1,@IndiHomeCare bos ini mau dibayar ko gabisa ya?
-1,Indihome gamau dibayar apa gmn se ini @IndiHomeCare
1,@IndiHomeCare Kak cek dm ya ID saya nggak bisa dicek kenapa ya?
1,@IndiHomeCare @jaehyukwuff sekarang udh aman ko kaa
1,@IndiHomeCare @TelkomJabar Bales aja dulu min dm saya
-1,@IndiHomeCare udah nemu solusi sendiri min kelamaan nunggu balesan tq
1,Cek dm sayangku @IndiHomeCare
1,@IndiHomeCare @Bagas28Prayogi cek DM min
-1,@IndiHomeCare halo min ini mau bayar tagihan drtd knp gabisa terus ya?
1,@IndiHomeCare belum ada nih kak udh ditungguin
1,@IndiHomeCare cek dm ya min
-1,@IndiHomeCare meluncur apaan belum dibales bales juga kocak
1,@IndiHomeCare cek DM ya
1,@aeslieee @IndiHomeCare @IndiHome Ku barusan bayar lewat shope kak bisa
1,@IndiHomeCare Cek dm min
-1,@IndiHome @IndiHomeCare udah kaya ya? udah gak menerima pembayaran? tadi ke Indomaret Alfamart pakai dana pakai brimo pakai mytelkomsel semua ga bisa buat bayar
1,@IndiHomeCare Oke min dah dari pagi soalnya
1,@IndiHomeCare min cek dm
-1,@IndiHomeCare tolong bntuannya kendala sudah bayar 2 kali saldo terdebet tp tlp indihome dicek ngk masuk juga trus gmana ini fast respon ya
1,@IndiHomeCare ok sudah di dm ya min
-1,Min @IndiHomeCare @IndiHome Saya mau bayar wifi melalui brimo @BANKBRI_ID kenapa tidak bisa ya? Ada trouble kah?
1,@IndiHomeCare udah ku dm kak thank youu
1,@IndiHomeCare @IndiHomeCare bales dm lahhh
1,@IndiHomeCare @mandiricare Bank apa ya maksudnya min?
1,@IndiHomeCare tolong bales dm ya min
-1,Indihome kenapa tidak bisa melakukan pembayaran sudah tanggal 20 takut terkena denda :(@IndiHomeCare @mandiricare
1,@IndiHomeCare bales bang
-1,@IndiHomeCare tolong dong ini internat mati hidup. Di aplikasi mau bikin pengaduan malah bolak balik nggak jelas CS-nya. Udah gitu dibales sejam sekali. Ngapain bikin fitur live chat coba. https://t.co/OrbckRbsoF
-1,@IndiHomeCare kenapa tidak bisa melakukan pembayaran sudah tanggal 20 takut terkena denda :(
-1,@IndiHomeCare masalahnya ini saya mau bayar di alihkan ke my bills terus ga nongol menu pembayarannya
1,@IndiHomeCare baca dm min ganteng
1,tolong cek dm dong @IndiHomeCare Terima kasih
-1,@IndiHomeCare sekarang qo ribet yah mau beli add on indiehome
-1,ini Indihome lg eror kahh?? gabisa bayar cuy (m-banking gabisa dana dkk gbisa) mana ini hari terakhir lg @IndiHomeCare @IndiHome
1,Cek dm euy @IndiHomeCare
1,@busanbbunny @IndiHomeCare Kalo masukin nomornya tulisannya sudah dibayarkan ga? Kalo gue tulisannya sudah dibayar gitu tapi saldo gak berkurang
1,@busanbbunny @IndiHomeCare Belumm
1,indihome nih gmn aku mau bayar tapi gabisaa weh make dialihin ke mytelkomsel segala aelahhh @IndiHomeCare
1,@IndiHomeCare baca dm dong admin cakep
-1,@IndiHomeCare malam kak mau bayar tagihan tapi aplikasi indihome sekarang nggak bisa harus lewat my telkomsel di my telkomsel harus pasang indihome karena akun indihome beda dengan nomor telkomsel saya jadi gima bayarnya??
-1,@d_i_m_a_s_a_p @IndiHomeCare @IndiHome Ane jg mau login karena abis bayar mau cek udah verif masuk apa blm pembayarannya drpd bayar bsk kena denda kan
-1,@d_i_m_a_s_a_p @IndiHomeCare @IndiHome Emang kocak bro malah di dm gini : Baik Kak Novryan. Ady infokan untuk login myTelkomsel-nya silakan dengan cara berikut : - Login ke aplikasi myTelkomsel - Masuk ke Beranda - Pilih IndiHome Jelas jelas yg dipermasal
-1,@IndiHomeCare tuh udah aku dm. balas dmku atau putus
1,@IndiHomeCare tolong cek dm terima kasih
-1,walaupu udah capek banget @IndiHomeCare tolong buka dm dong:)
1,@IndiHomeCare cek dm ya min
